id,created_at,text,fav
1186534757259079687,2019-10-22 06:48:25,ഐ മിസ്സ്യു 😑,10
1186532557921210368,2019-10-22 06:39:41,തുണി വിരിച്ചിടാൻ മടിയായിട്ടിങ്ങനെ ട്വീറ്റുവാണ്  😑😑,22
1186529598185467904,2019-10-22 06:27:55,എന്റെ കാലിന്റെ ഫുൾ ഫിഗർ 😌😌 https://t.co/n73POL9lh2,52
1186527505949216773,2019-10-22 06:19:36,തള്ളക്ക് കാല്  ട്രെന്ഡിക്കണം പോലും 😌,26
1186523254829092864,2019-10-22 06:02:43,തള്ള ഡിപി വെച്ചിട്ടുണ്ട് .... എല്ലാരും സേവ് ചെയ്തൊളീ 🤭,50
1186521930230198272,2019-10-22 05:57:27,തള്ള ഡിപി ഇട്ടാൽ ഇനിയും പൊളിക്കാൻ ഞാൻ തയ്യാറാണ് 😌,13
1186521416457318400,2019-10-22 05:55:24,"ഇപ്പൊ രണ്ട് തരം ഊളകളാണ് ഇവിടുള്ളത് .... ഒന്ന് എന്റെ ഡിപി സേവ് ചെയ്ത പരട്ടകളും , പിന്നെ സേവ് ചെയ്യാത്ത നല്ലവരായ ട്വീപ്പുകളും 😌",96
1186517795862806528,2019-10-22 05:41:01,11:11 ♥️,8
1186516427559206912,2019-10-22 05:35:35,ഡിപിയിൽ കാണുന്ന ഞാനുണ്ടല്ലോ ആ ഞാൻ ഞാനാണ് 🚶🏻‍♀️🚶🏻‍♀️,61
1186513740243423232,2019-10-22 05:24:54,ഓളം ഇല്ലാത്തപ്പോ ഞാൻ ഡിപി വെക്കട്ടെ 😌,27
1186511215012401152,2019-10-22 05:14:52,23 hrs  മഴ ഉണ്ടായിട്ട് ഡെയിലി 1 hr വെയിലാക്കാൻ പറ്റോ ? തുണി ഉണക്കാനാണ്  😐,18
1186509328443826176,2019-10-22 05:07:22,വേദന ഉള്ളപ്പോ മാത്രം എക്‌സസൈസ് ചെയ്യുന്ന മാരക രോഗത്തിനുടമ 😌,18
1186309525684359168,2019-10-21 15:53:26,ക്രഷേടെ ?,4
1186304199295819777,2019-10-21 15:32:16,നാളെ ഇവിടെ റെഡ് അലേർട്ട് ഇല്ലാത്തതിൽ കുണ്ഡിതപ്പെട്ടേക്കാം 😖,11
1186303105136115712,2019-10-21 15:27:55,എന്നും പുറത്തു പോണം ഫുഡടിക്കണം .....,17
1186302697604968448,2019-10-21 15:26:18,പൊട്ടിക്കാൻ ഒരു അനോണിമിറ്റി ഇല്ലല്ലോ 😪😪😪,35
1186298942733971456,2019-10-21 15:11:22,അനോണിമിറ്റി പൊളിച്ചു വിഗ്രഹം ഒടക്കുന്നില്ല 😌,20
1186261889510076417,2019-10-21 12:44:08,ദുഫായിൽ പോണം 😐,17
1186252293152264194,2019-10-21 12:06:00,ഇടക്കിടക്ക് വാച്ച് ട്രെൻഡാക്കിയാൽ ഒരു ഗുമ്മിണ്ടാവില്ല 😌,27
1186233265834692609,2019-10-21 10:50:24,ഇവനൊക്കെ എന്ത് അഡിക്ഷനാണ് 🤦🏻‍♀️,39
1186206902578864128,2019-10-21 09:05:38,ഇവിടൊന്നും മഴേം ഇല്ലാ വെള്ള പൊക്കോം ഇല്ലാ  😐,55
1186192706831142912,2019-10-21 08:09:14,ഡിപ്രെഷന് പോലും എന്നെ വേണ്ടാതായിരിക്കുന്നു 😑😑,24
1186133139128668160,2019-10-21 04:12:32,കാണാൻ ഭംഗീള്ളോർക്ക് ഊള സൗണ്ടും അതില്ലാത്തോർക്ക് അടിപൊളി സൗണ്ടും ആയിരിക്കും ..... എന്നെ പോലെ രണ്ടും അപൂർവ്വം ചിലർക്കേ കിട്ടുള്ളൂ  😌😌,78
1186132098479882242,2019-10-21 04:08:24,മഴക്കാലമായി പ്രഖ്യാപിക്കാൻ പറ്റോ 😤,26
1186108473534078977,2019-10-21 02:34:31,മേഘ സ്ഫോടനം ആണത്രേ ....എമ്മാതിരി മഴയാണ് 🤦🏻‍♀️,38
1185974214248894464,2019-10-20 17:41:01,11:11 ♥️,7
1185973278860439552,2019-10-20 17:37:18,ആരെയും അവഗണിക്കാറില്ല ... എല്ലാരേയും ഇഷ്ട്ടമാണ് 😐😐,93
1185972438191898629,2019-10-20 17:33:58,ഇപ്പോരാം എന്നും പറഞ്ഞു ആ ഊള ട്വീറ്റാൻ പോയതാണോ 😤,14
1185971289728544768,2019-10-20 17:29:24,ഞാനൊക്കെ സ്നേഹത്തിന്റെ നിറക്കുടാണ്  😌,10
1185969403365453826,2019-10-20 17:21:54,ഞാൻ സ്നേഹിക്കുന്നവർ എന്നെ സ്നേഹിക്കണം .... അതെനിക്ക് നിർബന്ധമാണ് 😌,52
1185968199726063616,2019-10-20 17:17:07,കല്യാണം കഴിഞ്ഞു ഡിപ്രെഷൻ വന്ന ഊളയാണ് നചത്രം 🙄,50
1185963813486465024,2019-10-20 16:59:41,ഐ നീഡ് ഡീപ്പ് ഹഗ്ഗ് 🤗,34
1185963146256646145,2019-10-20 16:57:02,നല്ല റെഡ് കളർ അലുവ തിന്നാൻ തോന്നുന്നു 🙄,36
1185962529421283328,2019-10-20 16:54:35,എന്റെ നട്ടെല്ല് ശെരിയായി .... ആ പേരും പറഞ്ഞു ഒരു ഊളേം എന്നെ തേക്കാൻ വരണ്ട ട്ടാ 😐,42
1185960180313292801,2019-10-20 16:45:15,വയസ്സ് കുറച്ചു പറയുന്ന ചടങ്ങാണ് ഫാമിലി ഗ്രൂപ്പിൽ നടക്കുന്നത് പരട്ടകൾ 😬,34
1185951697115344896,2019-10-20 16:11:33,ഐഫോണിനേക്കാൾ വല്യ ഫോൺ ഏതാണ് 🙄,84
1185951250866561024,2019-10-20 16:09:46,എന്റെ പ്രൈവസിയിൽ ഒരു തെണ്ടിയും കേറുന്നത് എനിക്കിഷ്ട്ടല്ല 😑,39
1185850503860817921,2019-10-20 09:29:26,കാണുന്നവർക്കൊക്കെ ഞാൻ എന്ത് ഹാപ്പിയായാണ് ജീവിക്കുന്നത് •••••,46
1185849171053633536,2019-10-20 09:24:09,Happy Married Life Dear @jojin_7  ❣️,9
1185824297132216322,2019-10-20 07:45:18,ജീവിക്കാൻ മരിക്കാൻ പോകുന്നതിൻറെ കുറച്ച് ധൈര്യം ഉണ്ടേൽ സൂപ്പറായി  ജീവിക്കാം 🤗🤗,55
1185509924777820162,2019-10-19 10:56:06,സെൻറ് ന്യൂഡ് 🙄,73
1185502990544732160,2019-10-19 10:28:33,ബബ്ലുനൊഴിച്ചു വേറെ ആർക്കും നമ്പർ കിട്ടിയിട്ടില്ല എന്നതാണ് സത്യം ✌️,86
1185496682911297541,2019-10-19 10:03:29,ആ നമ്പറിലുള്ള വാട്സാപ്പ് എന്റേതല്ലാന്നു പറയാൻ പറഞ്ഞു 😝😝,20
1185495754548232192,2019-10-19 09:59:47,ഞാൻ പോയി സിം ഓഫ് ചെയ്യട്ടെ ..... പാലും വെള്ളത്തിലാണ് പണി കിട്ടിയേ 😪😪,44
1185492967185764353,2019-10-19 09:48:43,എന്നാലും എന്റെ ജോക്കറെ 🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️,20
1185491808920338437,2019-10-19 09:44:07,എല്ലാ തെണ്ടികളും ss എടുത്തും വെച്ചാ 🤦🏻‍♀️,42
1185491376336596992,2019-10-19 09:42:24,പരട്ട ജോക്കർ കാരണം പണി പാളി ..... ദുഷ്ടൻ 👿,46
1185490865705218048,2019-10-19 09:40:22,ഡിലീറ്റ് ചെയ്ത് അല്ലേൽ പണി കിട്ടും 😱😱,30
1185478717734187009,2019-10-19 08:52:06,നാച്യുറൽ ബ്യൂട്ടിയാണ് 😌,12
1185468637345243137,2019-10-19 08:12:02,കോഴീം കുട്ട്യോളും ഉണ്ടോ എന്തൊരു വിഷക്കലാണ് 😐,37
1185449269441908737,2019-10-19 06:55:05,പണ്ടൊക്കെ പത്തു ഫേവിൽ ജീവിതം എന്ത് ഹാപ്പി ആയിരുന്നു :(,50
1185246224984637440,2019-10-18 17:28:15,സെൻറ് ഹഗ്ഗ്ഗ്ഗ്ഗ്ഗ്ഗ്ഗ് ......,11
1185244374835195904,2019-10-18 17:20:54,തണുപ്പുള്ള രാത്രിയിൽ തനിച്ചിരുന്നിങ്ങനെ ട്വീറ്റുവാണ്  😤,21
1185240882909310977,2019-10-18 17:07:01,നമ്മളില്ലാത്ത ലോകം അവർക്ക് സുന്ദരമാണെങ്കിൽ മറ്റൊന്നും ചിന്തിക്കേണ്ട ചെപ്പക്കൊന്നു കൊടുത്തു ഇറങ്ങി പോന്നേക്കണം 🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️,75
1185239856852525056,2019-10-18 17:02:57,എന്തൊരു ഔഗണനയാണ് എല്ലാടെയും പുല്ല് 🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️,12
1185216200814428160,2019-10-18 15:28:57,എന്തിനാണ് ഇത്ര കാത് കുത്തിയത് ..... നല്ല ഇറിറ്റേഷനിണ്ടിപ്പോ 😪,12
1185204102579376128,2019-10-18 14:40:52,ആർക്കും ഒരു സ്നേഹോം ഇല്ല 🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️,23
1185203797619961857,2019-10-18 14:39:40,ഇവിടെ വന്നിട്ട് ഇങ്ങേരുടെ കൂടെ ജീവിച്ചാൽ ജീവിതം പൊളിയായിരിക്കും എന്നുള്ള ആരെയും കണ്ടിട്ടില്ല 🤭,43
1185201980135755777,2019-10-18 14:32:26,ഒളിച്ചോടാൻ മാത്രം ഒരു തെണ്ടീനേം വളച്ചില്ലല്ലോ 🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️,30
1185201645640044545,2019-10-18 14:31:06,നമ്മളോട് ഇല്ലാത്ത സ്നേഹം പെങ്ങന്മാരോട് കാണിക്കുമ്പോഴാണ് എടുത്ത് കിണറിലിടാൻ തോന്നുന്നത് 😑,63
1185200996571480064,2019-10-18 14:28:32,ഈ ഫോൺ തീരുമാനം ആകുന്നതിനു മുമ്പ് ഒരു ഫോൺ വാങ്ങണം .....,13
1185198945317703680,2019-10-18 14:20:23,ഈ ങും'മ്മിനു തെണ്ടികളെല്ലാം കൂടി വൃത്തിക്കെട്ട മീനിംഗാണ്‌ കൊടുത്തിരിക്കുന്നത് 🤦🏻‍♀️,43
1185198003998486528,2019-10-18 14:16:38,മിസ്സ്യു ഡിയർ 😑,19
1185196092868022272,2019-10-18 14:09:03,വെറുപ്പിക്കാൻ നന്നായി അറിയാവുന്നത്കൊണ്ട് ആരും സംസാരിക്കാറില്ല 😑,39
1185185241742233601,2019-10-18 13:25:55,പണ്ടാരം കുടുങ്ങി പോയി അങ്ങോട്ടുല്ലാ ഇങ്ങോട്ടുല്ലാ  😪,74
1185183429224067073,2019-10-18 13:18:43,ഒന്ന് വളഞ്ഞു പോയ മൂക്കുത്തി നേരെ ആകാൻ പിടിച്ചോടിച്ചപ്പോ നല്ല റിലാക്സേഷനുണ്ട് 😪,17
1185180618155384832,2019-10-18 13:07:33,കാളേയ്യുമ്പോ കേൾക്കാഞ്ഞിട്ട് എല്ലാരും വേഗം കട്ട് ചെയ്യുന്നു 😩,10
1185180140860399623,2019-10-18 13:05:39,#Showyourwallpaper,6
1185150419288363009,2019-10-18 11:07:33,സൗണ്ട് തീരെ ഇല്ലാത്തത്കൊണ്ട് കച്ചറ ഉണ്ടാക്കുമ്പോ ഓളം കിട്ടുന്നില്ല 😑,43
1185141694737473537,2019-10-18 10:32:53,സ്നേഹിക്കാനൊക്കെ എല്ലാരെകൊണ്ടും പറ്റും ..... ഒളിച്ചോടാൻ അപൂർവ്വം ചിലർക്കേ സാധിക്കുള്ളൂ  😬,55
1185139577834459142,2019-10-18 10:24:28,ഞാൻ കിടു 😂,13
1185139494762082304,2019-10-18 10:24:09,ങേ പനി മാറാതെ ഗുളിക എടുത്ത് കളഞ്ഞു 🤦🏻‍♀️,18
1185137705153220608,2019-10-18 10:17:02,ഒളിച്ചോടിയാലൊന്നാണ് 😑,41
1185113229262905349,2019-10-18 08:39:46,ട്രെന്റുമോ 🕐 🤷🏻‍♀️ https://t.co/6Dvc4oSdnk,117
1185105247309451264,2019-10-18 08:08:03,കുറച്ചേലും സന്തോഷം താടാ പട്ടി 😑,39
1185045659507773441,2019-10-18 04:11:16,സൗണ്ട് ഇല്ലാതെന് എനിക്കില്ലാത്ത പ്രശ്നം ആണ് വീട്ടുകാർക്ക് .... പുച്ഛിച്ചു വിട്ടു 😏,18
1184863294051385344,2019-10-17 16:06:37,ലൈഫിൽ ഇതുവരെ സംഭവിച്ചിട്ടില്ലാത്ത ഒട്ടും പ്രതീക്ഷിക്കാത്ത എന്തൊക്കെയോ സംഭവിക്കാൻ പോകുകയാണ് 😑,38
1184861404135739392,2019-10-17 15:59:07,ഇത്ര നേരം കിടന്നുറങ്ങി ഇനി ഉറക്ക് വരോ ആവോ 😐,27
1184832754732503045,2019-10-17 14:05:16,ഒരു വീട്ടിലെ പ്രശ്‌നം കഴിയുമ്പോ മറ്റേ വീട്ടിൽ തുടങ്ങും രണ്ട് വീട്ടിലെയും കെട്ടടങ്ങുമ്പോ ഞാനായിട്ട് എന്തേലും ഉണ്ടാക്കും 😑😑,24
1184830332228358149,2019-10-17 13:55:38,ആരാണ് സമാധാനം ആഗ്രഹിക്കാത്തത് ..... വീട്ടിൽ പൊയ്ക്കോളാൻ 😑,14
1184829398496579585,2019-10-17 13:51:56,ഒരു ഹാപ്പിനെസ്സ് കിട്ടുന്നില്ല ..... എല്ലാരോടും നല്ല ദേഷ്യം വരാ  😑,51
1184781101639692288,2019-10-17 10:40:01,എന്ത് വൃത്തിക്കെട്ട ലൈഫാണ് 😑,13
1184780528098000896,2019-10-17 10:37:44,ദേഷ്യം 😑,6
1184779438736564224,2019-10-17 10:33:24,എനിക്കുന്ന പാക്കണം ഇപ്പൊ 😌,15
1184774496927899648,2019-10-17 10:13:46,ഫ്രുസ്ട്രേഷൻ 😑😑,17
1184736091154214912,2019-10-17 07:41:10,മടുത്തു 😣,10
1184707569853423616,2019-10-17 05:47:50,പ്രണയ മഴയുടെ നൂലിനറ്റം  പട്ടമായി ഞാൻ പാറി പാറിക്കണ്ടതില്ലാ നിന്നെയെല്ലാ തൊന്നുമില്ലാ പ്രബഞ്ചത്തിൽ .....,13
1184705858317381632,2019-10-17 05:41:02,11:11 ♥️,8
1184703372965765120,2019-10-17 05:31:09,റൂമിന്ന് എന്താണോ ബീപ്പ് ബീപ്പ് സൗണ്ട് കേൾക്കുന്നത് ;( ബോമ്പെങ്ങാനും ഉണ്ടോ 🤦🏻‍♀️,31
1184702509308231680,2019-10-17 05:27:43,തെണ്ടി 🚶🏻‍♀️,9
1184701633508401154,2019-10-17 05:24:14,അനോണിമിറ്റി പൊളിച്ചേക്കാം 🤷🏻‍♀️,36
1184700932757417984,2019-10-17 05:21:27,എനിക്ക് തീരെ സൗണ്ട് ഇല്ലാതായി പോയി .... അല്ലേൽ പരട്ട ക്യാ ക്ലി നെ നല്ല തെറി വിളിച്ചേനെ 😣,25
1184700120945721344,2019-10-17 05:18:14,പാസ്സ്‌പോർട്ട് പുതുക്കാൻ കൊടുത്തേക്കാം  എനിക്ക് ദുഫായിയിൽ പോവാനുള്ളതാണ് 😌,49
1184692731051835392,2019-10-17 04:48:52,ഫോൺ വിളിച്ചാൽ സംസാരിക്കാൻ സൗണ്ടില്ല 😑,11
1184669914549743616,2019-10-17 03:18:12,ഇടക്കിടക്ക് വന്നു എന്നെ തളർത്തി വിടുന്ന ഊളക്ക് ജന്മദിനാശംസകൾ @John_Wick___,12
1184660506130280448,2019-10-17 02:40:49,സൗണ്ടില്ല 🤭,13
1184509348103376897,2019-10-16 16:40:10,മിസ്സ്യു ഡിയർ 😑,14
1184508486492622848,2019-10-16 16:36:44,ആർമോനിക്കും ഡോണിക്കാകും ഹാപ്പി ജേർണി ♥️,14
1184502266826412033,2019-10-16 16:12:02,സത്യം പറഞ്ഞാൽ ഒരു പണിയും ചെയ്യാതിരുന്നു ഇരുന്നു ആകെ മടി പിടിച്ചു 🤦🏻‍♀️,36
1184500000149000193,2019-10-16 16:03:01,ചെക്കനെ കെട്ടുമ്പോ രണ്ടെണ്ണം കെട്ടണം 🤭,10
1184499685068664834,2019-10-16 16:01:46,എക്സസൈസ് ചെയ്യുമ്പോ ഇടക്കിടക്ക് ഫോൺ നോക്കി റിലാക്ക്സ് ചെയ്യുന്നത് ശീലാവോ 🤭,31
1184494020417880074,2019-10-16 15:39:15,30 വയസ്സാകുന്നത് വിചാരിക്കുമ്പോ ഒരു ടെൻഷനാണ് 😑,83
1184482371841585152,2019-10-16 14:52:58,"ബെഡ് റൂം ഫുൾ വൈറ്റ് (പെയിന്റ് , ബെഡ്ഷീറ്റ് , കർട്ടൻ )ആയിരിക്കണം ....ഒടുക്കത്തെ ലുക്കായിരിക്കും #ബക്കറ്റ്ലിസ്റ്റ്",7
1184481732109619201,2019-10-16 14:50:26,ഒരു ചായ കിട്ടിയിരുന്നേൽ 😐,21
1184468052391260160,2019-10-16 13:56:04,ഉച്ചക്ക് കഴിച്ച മന്തി ഓർക്കുമ്പോ ഇപ്പഴും ഛർദിക്കാൻ വരുന്നു 🤮,30
1184467289560629248,2019-10-16 13:53:02,മുമ്പൊക്കെ ഡെയിലി എങ്ങോട്ടേലും പോയില്ലേൽ ഒരുമാതിരി ഇറിറ്റേഷനായിരുന്നു :( ഇപ്പൊ പോന്നത് പറയുമ്പോഴാണ് ആ അവസ്ഥ 🤦🏻‍♀️,18
1184466659827830787,2019-10-16 13:50:32,എനിക്കിച്ചിരി സമാധാനം തരോ ?,40
1184416739284488192,2019-10-16 10:32:10,ഈ കൊല്ലം ഏകദേശം ഫുൾ ഹോസ്പിറ്റലിലായിരുന്നു .... ഒരു മോചനം ഇന്നലത്തോടെ പ്രതീക്ഷിച്ചതാ എവിടെ 😣,15
1184416319304687616,2019-10-16 10:30:30,ഉറക്കെരുന്നു  😑,29
1184344595259199488,2019-10-16 05:45:30,ഞാൻ എങ്ങാനും മെലിഞ്ഞാൽ ഡോക്നെ പൂവിട്ട് പൂജിക്കും 😌,35
1184342966485127168,2019-10-16 05:39:01,തുടക്കക്കാരി എന്ന നിലയിൽ ഇത്ര മതി ..... വൈകുന്നേരം ചെയ്യുമ്പോ നന്നായി ചെയ്യാം 🤷🏻‍♀️,79
1184338488474255360,2019-10-16 05:21:14,ചലോ എക്സസൈസ് ..... കോപ്പ്,23
1184081551488770048,2019-10-15 12:20:15,ഇവിടുള്ള കുറെ ഊളകളുടെ നാട്ടിൽ 😝,43
1184062257791000576,2019-10-15 11:03:35,ട്രെയിൻ എടുക്കെടാ കോപ്പേ,19
1184061669523128320,2019-10-15 11:01:15,ചക്കേം മാങ്ങയൊക്കെ തിന്നാൻ തോന്നുന്നു 😐,55
1184054538619109377,2019-10-15 10:32:55,വികാരം ♥️ https://t.co/tuMUGMIXyW,70
1184023290660020224,2019-10-15 08:28:45,കമലഹാസൻ സർ ഉണ്ടായിരുന്നു ഹോസ്പിറ്റലിൽ 🤗,28
1183984003746918400,2019-10-15 05:52:38,കുറച്ചു മുല്ലപ്പൂ വാങ്ങീട്ട് തലേൽ വെക്കണം 😌 #മുല്ലപ്പൂവിപ്ലവം,37
1183982558788210688,2019-10-15 05:46:54,"എക്സറേ  എംആർഐ  , എം ആർ ഐ എക്സറേ ഒരു മോചനം 😪",10
1183981101015945216,2019-10-15 05:41:06,11:11 ♥️,5
1183968378370678785,2019-10-15 04:50:33,10 മണി കഴിയുമ്പോയേക്കും 85 ആള് എക്സറേ എടുത്തു ..... എന്തോരും ആൾക്കാർക്കാണ് പ്രശ്നങ്ങൾ,46
1183965223587213313,2019-10-15 04:38:00,നമ്മളെ നാട്ടിൽ വന്നാൽ അണ്ണാച്ചിമാർക്ക് എന്ത് പുച്ഛമാണ് കൊടുക്കാറ് .... അവരെ നാട്ടിൽ വന്നപ്പോ എന്ത് സ്നേഹമാണ് നമ്മളോട് ....മലയാളികൾ ഊളകളാണ്,14
1183964754949263360,2019-10-15 04:36:09,എന്തേ ഇത്ര വൈകിയത് ഇവിടെത്താൻ  😇,19
1183928437213319168,2019-10-15 02:11:50,ഇവര് കുളിക്കാറില്ലല്ലോ ഇനീപ്പോ നമ്മളായി കുളിച്ചു അവർക്ക് ചീത്ത പേരുണ്ടാക്കണോന്നാണ് 😝,34
1183927033396523008,2019-10-15 02:06:15,ഗുഡ് മോർണിംഗ് ഫ്രം അണ്ണാച്ചീന്റെ നാട്ടീന്നു 😕 കഴിക്കാനെന്ത് കിട്ടുന്നതാണ്  😖,56
1183815691977121792,2019-10-14 18:43:49,ഈ ബെഡിൽ കിടന്ന് ഉറങ്ങി പോയിട്ട് നാളെ അപ്പോയ്ന്റ്മെന്റേടുത്ത സമയത് ഹോസ്പിറ്റലിൽ എത്തിയാൽ മതിയായിരുന്നു ..... എക്സാം… https://t.co/76yOTx1D5o,26
1183804348070944768,2019-10-14 17:58:45,നല്ല പനിയുള്ള ഞാൻ ചിക്കു ഷേക്ക് കുടിച്ചപ്പോ എന്തൊരു റിലാൿസേഷനാണ് 🤦🏻‍♀️,36
1183799889689399297,2019-10-14 17:41:02,11:11 അജു ♥️,9
1183799449887244288,2019-10-14 17:39:17,ഉറങ്ങി പോയാൽ ബാംഗ്ലൂരെത്തും 🤭,13
1183798962030956544,2019-10-14 17:37:21,നല്ലോണം വിശക്കുന്നുണ്ട് ...... എന്തേലും കിട്ടുമോ എന്തോ 😑,17
1183779812571107328,2019-10-14 16:21:15,പാലക്കാട് 😌,35
1183773645652447232,2019-10-14 15:56:45,പില്ലോയും ബ്ലാങ്കറ്റും കൂടെ ആവാമായിരുന്നു 😬,9
1183761995754954752,2019-10-14 15:10:27,ഹൈലൈറ്റിലൊരു ഫ്ലാറ്റ് വാങ്ങി സെറ്റിലാവണം 😐,8
1183760339445452800,2019-10-14 15:03:52,ഈ മനുഷ്യന്മാരോക്കെ എങ്ങോട്ടാണ് പെട്ടീം കിടക്കേം എടുത്ത് പോകുന്നത് 😐,25
1183759624438026243,2019-10-14 15:01:02,തേമുച്ചാന്റെ നാട്ടിലുണ്ട് 😬,26
1183758861221523459,2019-10-14 14:58:00,ഇങ്ങനെ പോയാൽ എന്റെ അഡിക്ഷൻ പോയി പോകുമല്ലോ 😪,22
1183713552432947200,2019-10-14 11:57:57,കോഴിക്കോട് വന്നിട്ട് ആരെയും കണ്ടില്ലേൽ മോശെല്ലേ ? കാണുന്നത് ഏറ്റവും പ്രിയപ്പെട്ടവരേ കൂടെയാണെങ്കിൽ അതിന്റെ മൊഞ്ചു ഇച്ചിരി കൂടുതലാണ് ♥️,39
1183703331832647680,2019-10-14 11:17:21,കണ്ണിൽ ചോര ഇല്ലാത്ത ചോദ്യം ചോയ്ക്കല്ല ദുഷ്ടന്മാരെ 😪,14
1183702445676847106,2019-10-14 11:13:49,ഫോട്ടോയും ഫോൺ നമ്പറും ഒഴിച്ച് എന്തേലും ചോയ്ക്കാനുണ്ടേൽ ചോയ്ച്ചോളി  😌,87
1183671837953126400,2019-10-14 09:12:12,എന്തൊരു വെയിലാണ് സൂര്യൻ കറുത്ത് പോവോ എന്തോ 😖,43
1183669578678693888,2019-10-14 09:03:13,പടച്ചോനെ എന്നെയും എന്റെ ഫോണിന്റെ ചാർജിനെയും നീ കാത്തോളണേ 🤲🏻,20
1183630033761366016,2019-10-14 06:26:05,പോവാനുള്ള മടി കാരണം കൈയും കാലും വിറക്കുന്നു 😑,48
1183578753588445184,2019-10-14 03:02:19,നിങ്ങളുടെയൊക്കെ കുഞ്ഞിലേ ഫോട്ടോ ഞാനെടുത്ത ഫേസാപ്പിലിട്ട്  നോക്കിയിട്ടുണ്ട് ..... അനോണിമിറ്റി എന്റെ കൈകളിൽ ഭദ്രം 🤓,58
1183567366686310400,2019-10-14 02:17:04,വെറുതെ ഫ്ലൈറ്റ് ടിക്കറ്റ് ഫെയർ നോക്കി ഇറങ്ങി പോന്നു  🤭,11
1183430922252644352,2019-10-13 17:14:53,ഇങ്ങളൊക്കെ എമ്മാതിരി തേപ്പാണ് ഞാൻ പോവ്വാണ് 🚶🏻‍♀️🚶🏻‍♀️🚶🏻‍♀️,53
1183430210940624896,2019-10-13 17:12:04,മറ്റന്നാൾ ഡോക്നെ കണ്ടാൽ അവൾക്ക് പ്രശ്നോന്നുല്ലാന്ന് പറഞ്ഞാൽ ഞാൻ അടിമ പണി എടുത്ത് ചാവും 😩,43
1183429505374810112,2019-10-13 17:09:15,നന്നായിക്കൂടെ ഇച്ഛാപ്യേ https://t.co/JPtqfGW015,6
1183424370019954689,2019-10-13 16:48:51,ഗോൾഡ് ഒക്കെ അഴിച്ചു വെച്ചേക്കാം അല്ലേൽ തിരിച്ചു വരുമ്പോയേക്കും ഒന്നുണ്ടാവില്ല 🚶🏻‍♀️,43
1183423935032856576,2019-10-13 16:47:07,എന്റെ ട്വീറ്റ് ഓനിട്ടപ്പോ കുറെ ഫേവ് ..... എവിടെ സമത്വം 😩,18
1183422975325786112,2019-10-13 16:43:18,ഓപ്പൺ ചെയ്യാത്ത എത്ര എത്ര ഡിഎമ്മുകൾ 🤭,40
1183421231443271680,2019-10-13 16:36:23,ഗൾഫിലേക്ക് പോകുമ്പോ വരെ അന്നാണ് പക്കെയ്യാറ് ..... രണ്ടൂസത്തേക്ക് പോന്നേനു ഇന്നേ കോപ്പ് പാക്കെയ്യും 😎,32
1183404526713196546,2019-10-13 15:30:00,ഹമ്മേ ഇന്ന് ഞാനൊന്നും കഴിച്ചില്ല പോയി അടിക്കട്ടെ 🚶🏻‍♀️,29
1183401129758998528,2019-10-13 15:16:30,നാളെ കോഴിക്കോട് ഉണ്ടാകും പാലക്കാട് ഉണ്ടാകും 😌  അയിന് ? അയിനൊന്നുല്ലാ  😝,54
1183400498419781633,2019-10-13 15:13:59,ഞാൻ സത്യം പറയുമ്പോ നിങ്ങളൊക്കെ എന്ത് പുച്ഛിക്കലാണ് 😩,29
1183399140601974784,2019-10-13 15:08:36,ഊള 😬,9
1183399078211620870,2019-10-13 15:08:21,ഒരു ശത്രുനെ വരെ ഇവിടുണ്ടാക്കാൻ പറ്റിയില്ലല്ലോ എന്നോർക്കുമ്പോഴാണ് ഞാനെന്ത് പരാജയമാണെന്ന് തോന്നി പോയത് 😑,46
1183393591193784320,2019-10-13 14:46:33,പേരിനു  പോലും ഒരു ലേഡി ട്വീപ്പ് ഡിഎമ്മിൽ വരാറില്ല 😑,105
1183393047884681216,2019-10-13 14:44:23,ഡിഎമ്മിന്റെ ss  എടുത്ത് ട്വീറ്റാന്നു വിചാരിച്ചപ്പോ ഹാൻഡിൽ സ്റ്റിക്കർ വെച്ച് മറക്കാൻ ഭയങ്കര കഷ്ടപ്പാട് 😬,34
1183390248736190466,2019-10-13 14:33:16,ഓഹ് പൈക്കുന്നു  :(,25
1183377754726600704,2019-10-13 13:43:37,നീ ഹിമമഴയായ് വരൂ .....♥️,29
1183371153370275841,2019-10-13 13:17:23,ഡിഎം ലിമിറ്റുള്ളത് ആർക്കും അറിയൂലെ 🤨,19
1183370250810642434,2019-10-13 13:13:48,കരഞ്ഞു കഴിഞ്ഞുള്ള മുഖം കാണാൻ ഒരു പ്രത്യേക മൊഞ്ചാണ് 😌,43
1183368027548467203,2019-10-13 13:04:58,ഇവിടെ വന്നു ആകെ തീർന്നത് ഡിഎം ലിമിറ്റ് മാത്രമാണ് 😬,50
1183316186232016896,2019-10-13 09:38:58,തുറക്കാൻ ശ്രമിക്കുന്ന വഴികളൊക്കെ അടഞ്ഞു പോവുന്നു 😑,41
