id,created_at,text,fav
1168790812357873665,2019-09-03 07:40:19,അട്ത്താഴ്ചത്തെ എന്‍ഗേജ്മെന്‍റ്ന് ഡ്രസ് പൊലും എട്ക്കാന്‍ ഇത്വരെ പോയിട്ടില്ലാത്ത മനുഷ്യനാണ് അടുത്ത വര്‍ഷത്തെ കല്യാണത്… https://t.co/Y2kgkFn7xm,30
1168426249431052288,2019-09-02 07:31:40,ഒരു നാലഞ്ച് വയസ് വരെ ഞാനും ഉരുണ്ടിട്ടാരുന്നു. അതിനു ശേഷം മെലിഞ്ഞൊണങ്ങി. ഇപഴും ഒരു മാറ്റോമില്ല.,46
1168417234697342976,2019-09-02 06:55:51,+1 https://t.co/Bj31tCWGkg,1
1168218158341095424,2019-09-01 17:44:48,ഹോ ജസ്റ്റ് മിസ്സ്!,13
1167856475445686274,2019-08-31 17:47:36,+1 https://t.co/FOhHZEqFUX,4
1167836371152560128,2019-08-31 16:27:42,നിങ്ങളിങ്ങനെ എന്നെ പേടിപ്പിക്കല്ലേ,33
1167789196938842113,2019-08-31 13:20:15,നിങ്ങളിങ്ങനെ എഴുതാപ്പുറം വായിക്കല്ല്.ഞാനതല്ല ഉദ്ദേശിച്ചത് 😑😑😑😑,34
1167681712089776128,2019-08-31 06:13:09,കല്യാണവേഷത്തീ ഫ്ലൈറ്റീക്കേറാമ്പറ്റ്വോ ? ചുമ്മാ #ആസ്കിങ്ഫോറെഫ്രണ്ട്,75
1166974263359754240,2019-08-29 07:22:00,മാട്രിമോണി അക്കൗണ്ട് ഇത്വരെ കളഞ്ഞിട്ടില്ല.ഫ്രണ്ട്സൊക്കെ ഇപൊ എന്‍റകൗണ്ടീക്കേറി വെറും വായ്നോട്ടം ആണ്.അറിയാണ്ടെങ്ങാനും… https://t.co/EboO8PuEBv,20
1166688800451383296,2019-08-28 12:27:40,കുറച്ചൂസായിട്ട് വെള്ളമടിക്കാന്‍ തോന്നുന്നൊണ്ട്.😕😕😕😕,87
1166580479614705665,2019-08-28 05:17:15,ഹോ എങ്ങോട്ടേലും ഒളിച്ചോടിപ്പോവാന്‍ ഇത്രേം ബുദ്ധിമുട്ടുണ്ടാവൂല്ല.😑😑😑,27
1166578826081644544,2019-08-28 05:10:40,ഹോ ടെന്‍ഷന്‍ ടെന്‍ഷന്‍ !,8
1166299170510012416,2019-08-27 10:39:25,ജീവിതപ്രശ്നത്തിനിടക്കാണോടീ സ്ക്രിപ്റ്റ്😑😑😑,10
1166296863114285058,2019-08-27 10:30:15,മൊത്തത്തില്‍ പ്രശ്നമാണ്.,10
1166055737165897740,2019-08-26 18:32:06,+1 https://t.co/kXmt0eRBH1,1
1165922401164521473,2019-08-26 09:42:16,ച്ഛായ് കത്തിയില്ല കത്തിയില്ല.,17
1165875073841893376,2019-08-26 06:34:13,എന്‍ഗേജ്മെന്‍റ് വര്‍ക്കിങ് ഡേയില്‍ കൊണ്ട്വെച്ചിട്ട് ഞാന്‍ ക്ഷണിക്കുന്നവര്‍ടേന്നൊക്കെ ആട്ടും തുപ്പും മാത്രേ കിട്ടുന്നൊള്ളു.😪😪😪,77
1164800812289183744,2019-08-23 07:25:29,ബോളി എന്താന്ന് പോലും അറിഞ്ഞൂടാത്ത എന്നോടാണ്.🙄,24
1164796821677285377,2019-08-23 07:09:37,തെക്കന്‍ സദ്യയെക്കുറിച്ച് വന്‍ ചര്‍ച്ചയാരുന്നു ഞങ്ങളിന്നലെ.പായസം ഒക്കെ ഇലയിലൊഴിച്ച് എങ്ങനെ കഴിക്കുമെന്നാണ് ഞാനാലോചിക്കണത്.,74
1164779013073563649,2019-08-23 05:58:51,വെര്‍തെയിരുന്ന് ടെന്‍ഷനടിക്കുവാണ്.,11
1164048727448772608,2019-08-21 05:36:58,പെട്ര പെട്ടെന്നാ തോന്നണത്...😝😝😝😝,23
1164016728956780545,2019-08-21 03:29:49,തണ്ണീര്‍മത്തന്‍ ദിനങ്ങള്‍ കണ്ടു.കിടിലം പടം.ഇഷ്ടായി. 😌😌😌,56
1163847680121921537,2019-08-20 16:18:04,ഇന്ന് മിക്കവാറും ബാംഗ്ലൂര്‍ വെള്ളപ്പൊക്കം ആവാനുള്ള എല്ലാ സാധ്യതേം ഉണ്ട്.,41
1163774420780908544,2019-08-20 11:26:58,ഇവിടാര്‍ക്കാ നന്നായി മെഹന്തി ഇടാനറിയുന്നേ ?😉,62
1163710265981976576,2019-08-20 07:12:02,ഇവിടെ നാറ്റിച്ചെ പോരാഞ്ഞ് അങ്ങിന്‍സ്റ്റേല് വന്ന് നാറ്റിക്കുന്നോടാ പട്ടി...@NeutralGuy42,11
1163702551059075072,2019-08-20 06:41:23,നിങ്ങളെന്‍റെ വടക്കന്‍ ലേബല്‍ മാറ്റര്ത്.പ്ലീസ് 😪,10
1163699700035411968,2019-08-20 06:30:03,മുടിയൊക്കെ നീണ്ടു.🙄,9
1163698229436932096,2019-08-20 06:24:13,#NewProfilePic,4
1163347001531985921,2019-08-19 07:08:33,വയറു കാണല്‍ പരിപാടിടെ തലേ ദിവസം തന്നെ പ്രസവിച്ച് ചേച്ചി മാതൃകയായിരിക്കുകയാണ്.,167
1163334582093021184,2019-08-19 06:19:12,തേച്ച ട്വീറ്റിനൊക്കെ വന്‍ റീച്ചാണല്ലോ😕,14
1163122976721473536,2019-08-18 16:18:22,എന്നാലും അവളെന്തിനാണിത്ര പെട്ടെന്നെന്നെ അങ്ങനെ പറഞ്ഞേന്നാണ് എനിക്ക് മനസിലാവാത്തേ...😕,48
1163117852410273792,2019-08-18 15:58:00,റൂംമേറ്റ്ന്‍റെ കല്യാണം ആര്‍ന്നു ഇന്ന്.കെട്ട് കഴിഞ്ഞ് പയ്യന്‍റെ കൂടെ ഇറങ്ങാന്‍ നേരം എന്നെ കെട്ടിപിടിച്ചോണ്ട് അവള്‍ ക… https://t.co/AcBsQ53hzM,120
1162526782102204416,2019-08-17 00:49:18,കേട്പാട്കളൊന്നും കൂടാതെ ഞാന്‍ സേഫായി കോഴിക്കോട് ലാന്‍ഡെയ്തിട്ട്ണ്ട്.,26
1162382832037027841,2019-08-16 15:17:17,ഓക്കെ ഗൈസ്...ഞാന്‍ ബസ് കേറി,35
1162339950274027521,2019-08-16 12:26:54,അല്ല അതെല്ലാ തവണേം പറയാറുണ്ടല്ലോ,3
1162339827020288001,2019-08-16 12:26:24,ഇത്തവണ പ്രശ്നൊന്നുണ്ടാവൂല്ലാന്നെന്‍റെ മനസ് പറയുന്നുണ്ട്.,11
1162337494383247361,2019-08-16 12:17:08,😊 https://t.co/VZ42vdChVe,4
1162336789899563009,2019-08-16 12:14:20,ഒരിക്കല്‍ പണി കിട്ട്യേപിന്നെ ഹെഡ്സെറ്റ് ഇല്ലാണ്ട് ഒരു സാധനോം കേക്കാറില്ല.അന്നെന്‍റെ മാനം കപ്പല് കേറിയാരുന്ന് ഓഫീസീന്ന്.,41
1162335681642819586,2019-08-16 12:09:56,കഴിഞ്ഞ തവണ കേരളഫ്ലഡ് റിലീഫിന് ബോക്സ് വച്ചിട്ട് സാധനങ്ങളൊക്കെ നിറഞ്ഞ് കവിഞ്ഞാരുന്നു..നമ്മള്‍ തന്നെ ഓടിനടന്ന് എല്ലാരോ… https://t.co/5dPoffuiqg,13
1162334806639693824,2019-08-16 12:06:27,ഓഫീസില്‍ കര്‍ണാടക ഫ്ലഡ്റിലീഫ് എന്നും പറഞ്ഞ് ബോക്സ് വെച്ചിട്ട്ണ്ട്.പക്ഷെ ആരും ഒന്നും കൊട്ത്ത് കാണുന്നില്ല.ഇവിടുള്ളോ… https://t.co/DMt7BKcs8o,37
1162278644888170496,2019-08-16 08:23:17,ഇന്ന് നാട്ടീപോണ കാര്യം അതീവരഹസ്യമായി സൂക്ഷിച്ചിരിക്കുവാണ്.,73
1162277055137890305,2019-08-16 08:16:58,ഇവര് സെഞ്ച്വറിയടിക്കുമോന്ന് ഉറ്റുനോക്കിക്കോണ്ടിരിക്കുവാണ്.,2
1161820076372156418,2019-08-15 02:01:06,6 മണിക്കോഫീസിലെത്തിയ എന്നോടോ :(,8
1161814046946971648,2019-08-15 01:37:08,ഇന്‍ഡിപെന്‍ഡന്‍സ് ഡേക്ക് വര്‍ക്കെയ്യണ ഒരു രാജ്യസ്നേഹിയാണ് സാര്‍,63
1161655644585222146,2019-08-14 15:07:42,ഇനി നമ്മ വടക്കമ്മാര് ബിരിയാണിടെ പേരും പറഞ്ഞ് തിര്വോന്തരംകാര്ടെ മനസ് വേദനിപ്പിച്ചൂട.,108
1161643761006309377,2019-08-14 14:20:29,തിര്വോന്തരം ലൗ 💝,9
1161597557774020608,2019-08-14 11:16:53,ഇതെന്താണ് നാട്ടീന്ന് ബാംഗ്ലൂര്‍ വന്നപൊ ഇവിടെ മുടിഞ്ഞ മഴ 🙄🙄🙄,21
1161318948224110592,2019-08-13 16:49:48,ബ്ലഡിഫൂള്‍ ഞാനിടാന്‍ വെച്ച ട്വീറ്റാരുന്നത്.,1
1161293289150197760,2019-08-13 15:07:50,ഇവിടെ പിന്നേം ഒട്ക്കത്തെ മഴ തുടങ്ങി 😖😖😖😖,17
1161181933834924033,2019-08-13 07:45:21,എടേ എടേ സഹായിച്ചില്ലേലും ഉപദ്രവിക്കാതിരുന്നൂടെ ...,16
1160960566698975233,2019-08-12 17:05:43,ഇതൊന്നും നന്ദി പറഞ്ഞാലൊന്നും തീരില്ല.😇,10
1160803345147125760,2019-08-12 06:40:58,എന്തോരം നല്ല മനുഷ്യരാണിവിടെ😍😍😍,38
1160581670346489857,2019-08-11 16:00:07,മഴ മാറി. വെള്ളമൊക്കെ ഇറങ്ങിതുടങ്ങി. കറന്‍റ് വന്നു.😊😊😊 -രാമനാട്ടുകര,35
1160441650625171456,2019-08-11 06:43:44,ഇവിടിപൊ കറന്‍റില്ലാതെ മൂന്നാമത്തെ ദിവസമാണ്.മറ കുറഞ്ഞിട്ടുണ്ട്.               -രാമനാട്ടുകര,58
1159854966544060416,2019-08-09 15:52:27,അമ്മേടെ വീട്ടിലൊക്കെ വെള്ളം കേറി 🙁,18
1159659957421129729,2019-08-09 02:57:33,താമരശ്ശേരി ചുരത്തിന് എന്തേലും പറ്റീട്ട്ണ്ടോ !?,11
1159638268251529216,2019-08-09 01:31:22,ഇങ്ങനെ എന്നും എന്നും കുത്തിയെട്ക്കാന്‍ എന്‍റേലിനി ബ്ലഡ് ഉണ്ടെന്ന് തോന്നണില്ല സാറേ...,12
1159127207349850112,2019-08-07 15:40:36,ഇന്‍ജക്ഷനെട്ത്തിട്ടിപൊ ഒരു കൈ പൊക്കാന്‍ പറ്റണില്ല 😣,37
1159117544738836485,2019-08-07 15:02:12,Dengue പിടിച്ച് കിടപ്പിലായിരിക്കുവാണ് സൂര്‍ത്തുക്കളേ...😪😪😪,78
1158871738052009984,2019-08-06 22:45:27,എനിക്ക് രണ്ടൂസായിട്ട് പനീടെ കൂടെ ഇൻസോംനിയ കൂടി ബാധിച്ചിട്ടൊണ്ട്.,9
1158418671129075712,2019-08-05 16:45:08,ഞാന്തട്ടിപ്പോവാറായെന്നാ തോന്നണെ.🤒,20
1158200908804587520,2019-08-05 02:19:49,പീതാംബരന്‍ സാറേേ പനി വരുന്നുണ്ടേ....,15
1158072209316798464,2019-08-04 17:48:25,തണ്ണീര്‍മത്തന്‍ ദിനങ്ങള്‍ ബാംഗ്ലൂര്‍ റിലീസെയ്യണില്ലേ ?,36
1157256882081243136,2019-08-02 11:48:36,സ്കൂളീ പാമ്പ്പിടുത്തക്കാരന്‍ കുപ്പീലിട്ട് കൊണ്ടോന്ന പാമ്പിനെ എട്ത്തിട്ട് തൊടാന്‍ പറഞ്ഞപഴാണ് ആദ്യായിട്ട് പാമ്പിനെ തൊട്ടത്🙊,11
1157254676598779905,2019-08-02 11:39:50,കല്യാണം ഉറപ്പിച്ചൂന്ന് മാനേയര്‍ടെ അട്ത്ത് പറഞ്ഞപൊ അങ്ങേര് പറയുവാണ് ചൈല്‍ഡ് മാരേജിന് കേസ് കൊട്ക്കുംന്ന് 🙄🙄🙄,150
1157216871524909056,2019-08-02 09:09:36,ഞാനൊക്കെ എത്രയോ ഭേദം അങ്ങനെ നോക്കുമ്പൊ,5
1157208217824325632,2019-08-02 08:35:13,ഏതാണീ പൊളി ശരത്ത് ?!,9
1157002031661322241,2019-08-01 18:55:55,ഓഹോ ഫസ്റ്റ് നൈറ്റാണോ വിഷയം....പ്രതികരിക്കാറായിട്ടില്ല....,35
1156200888412676096,2019-07-30 13:52:27,ഫോട്ടോഗ്രഫി എവിടെ കൊട്ക്കും എന്നതാണ് ഇപൊ ഞാന്‍ നേരിടുന്ന പ്രധാന പ്രശ്നം.,81
1155965741943812096,2019-07-29 22:18:04,റൂംമേറ്റ് തെണ്ടി നട്ടപാതിരാക്ക് ഉറക്കത്തീന്ന് എണീറ്റ് എന്‍റെ കണ്ണിലോട്ട് ടോര്‍ച്ച് അടിച്ച്.ഞെട്ടിയെണീറ്റിട്ടിപൊ ഉറ… https://t.co/m94AukDmIo,26
1155777202056601600,2019-07-29 09:48:52,കോപ്പ്. ഏത് നേരത്താണാവോ വീട്ടാര്‍ക്ക് ഡേറ്റോഫ് ബര്‍ത്ത് മാറ്റി നേരത്തേ സ്കൂളീചേര്‍ക്കാന്‍ തോന്നീത്...😑😑😑😑😑,61
1155770727032733696,2019-07-29 09:23:09,ആധാര്‍ ലെ ഡേറ്റോഫ് ബര്‍ത്ത് മാറ്റാന്‍ പറ്റ്വോ ?,51
1155477570466435072,2019-07-28 13:58:15,😒,2
1155449353185554432,2019-07-28 12:06:07,മിണ്ടാതിരിയെട പട്ടി എന്ന് പറയണംന്നൊണ്ട്.,10
1155436869015891973,2019-07-28 11:16:31,വെള്ളടിച്ചോഫായെവിടെയോ കെട്ക്കുന്നുണ്ടായിരിക്കണം.🙄,39
1155342316074233857,2019-07-28 05:00:48,ചായ ഉണ്ടാക്കിയാലേ കുടിക്കാന്‍ പറ്റൂന്ന്... :(,13
1155342026671452166,2019-07-28 04:59:39,വിശപ്പ് സഹിക്കാന്‍ പറ്റാതെ എണീക്കാന്‍ നിര്‍ബന്ധിതയായിരിക്കുവാണ്..,9
1154671849973805056,2019-07-26 08:36:36,നിങ്ങക്കൊക്കെ കൊറച്ച് സ്നേഹമ്പരത്തിക്കൂടെ...,16
1154645137428893697,2019-07-26 06:50:27,അപൊ അയച്ച കാശ് വെള്ളത്തീപ്പോയെന്നാണോ പറഞ്ഞ് വരണത്,18
1154090292900818944,2019-07-24 18:05:42,ഞാനെന്താ ഫോണീക്കൂടെ താരാട്ടാണോ പാടിക്കൊട്ക്കണത് ഇങ്ങനെ സംസാരിച്ചോണ്ടിരിക്കുമ്പൊ ഉറങ്ങിപ്പോവാന്‍ 😑😑😑😑😑,58
1154016966891302913,2019-07-24 13:14:20,ഹയ്യോ പേടിയാവുന്നേ..🙄🙄🙄 https://t.co/JZMtFeL9hq,35
1154002867444801538,2019-07-24 12:18:18,"ഇന്‍സ്റ്റ മൊത്തം വെഡ്ഡിങ് ഡ്രസ് ജ്വല്‍റി, വെഡ്ഡിങ് ഫോട്ടോഗ്രഫി പോസ്റ്റ് മാത്രേ ഇപൊ കാണുന്നൊള്ള്..🙄🙄🙄🙄",23
1153525688588103681,2019-07-23 04:42:10,എന്ന്വച്ച് ഞാന്‍ പടത്തിന് പോവാതിരുന്നൊന്നൂല്ല.ഞാനെന്‍റെ ഫ്രന്‍സിന്‍റൂടെ പോയ് കണ്ടിട്ട് വന്ന്.ഹും.😎 https://t.co/CgRndy5dSc,11
1153328085510475783,2019-07-22 15:36:58,ആദ്യായിട്ട് ഒരു പടത്തിന് വിളിച്ചപൊ വരാമ്പറ്റൂല്ലാന്ന്..😒,11
1153310655274819586,2019-07-22 14:27:42,അസ്സാമിലെ അവസ്ഥയൊക്കെ ഇവിടത്തെ ഹാഷ്ടാഗ് വഴിയാണ് ഞാനൊക്കെ ഇത്രേം ഭീകരമാണെന്നറിഞ്ഞത്.ഇത്വഴി ആര്‍ക്കേലും സഹായിക്കാന്‍… https://t.co/MFC6hAq2PN,48
1153309538126163968,2019-07-22 14:23:16,നമ്മളൊന്നും മറക്കര്ത്. #AssamFloods,3
1153307831962988544,2019-07-22 14:16:29,Lets do something for them  #AssamFloods,16
1153251573578944512,2019-07-22 10:32:56,ഇതിന്‍റൊരു മൂലക്ക് ഞാനിരിക്കുന്നുണ്ട്.കാണാമ്പറ്റൂല്ല പക്ഷേ....  Note : എനിക്കവാര്‍ഡൊന്നും കിട്ടീട്ടില്ല. https://t.co/BcJneoKsRF,8
1153235462892351488,2019-07-22 09:28:55,ട്രെയിനിങ് ലാബിലിരുന്ന് ഉറക്കം തൂങ്ങി തൂങ്ങി ഇപ്പ കീബോഡിന്‍റെ മേലെ മൂക്കും കുത്തി വീണേനെ...,21
1153201915158618113,2019-07-22 07:15:36,മേരിക്കുട്ടി ഒക്കെ എന്നെ ബ്ലോക്കെയ്തേക്കണെ ഇപ്പഴാണ് കാണണെ.🙄,65
1153164325671985153,2019-07-22 04:46:14,ഇന്നലെ പാതിരാത്രി 12 വരെ ഓഫീസീ ഇരുന്ന സ്ഥിതിക്ക് ഇന്നിനി പണിയെട്ക്കുന്നില്ല.,10
1153155353900490752,2019-07-22 04:10:35,യക്ഷി ചിരിക്കണ പോലെന്നാണ് എന്നോട് പറയാറ് :( https://t.co/C5GZbwSdVE,11
1153012284202999808,2019-07-21 18:42:05,ഓഫീസീന്ന് ഇപൊ ഇറങ്ങിയൊള്ളു.  വേറെ ലെവല്‍ ഡെഡികേഷന്‍ ഡാ 😖,27
1152239588179509249,2019-07-19 15:31:40,അത് പറഞ്ഞപഴാ പാരഗണ്‍ ഒരു ബ്രാഞ്ച് പുതീതായിട്ട് ബാംഗ്ലൂര്‍ വരുന്നുണ്ടെന്ന്..ഇനി കോഴിക്കോടിന്‍റെ സ്വന്തം പാരഗണ്‍ ബിരിയാണി ബാംഗ്ലൂരും.😍😍😍,93
1152236654540648448,2019-07-19 15:20:00,ഇങ്ങേര് പറഞ്ഞ തേങ്സ് തിരിച്ചെട്ത്തെ ആണോ !!!,9
1151905153110331392,2019-07-18 17:22:44,ഹോ എനിക്കിതിന്‍റെ വല്ല ആവശ്യോണ്ടാര്‍ന്ന....മിണ്ടാതിരുന്നാ മതിയാർന്നു.,19
1151827822387683329,2019-07-18 12:15:27,എല്ലാരും തടി വെച്ചൂന്നൊക്കെ പറയുന്നു.ഡ്രസ്സൊക്കെ ടൈറ്റാവുന്നുണ്ട്.പക്ഷെ വെയ്റ്റ് കൂടീട്ടില്ല.ഇനി എയറ് വല്ലോംആണോ ദൈവമേ കേറണത്.,22
1151720538684952576,2019-07-18 05:09:09,ദേഷ്യം വന്നിട്ട് മിണ്ടാതിരിക്കണെ ആണെന്ന് ഞാന്‍ തന്നെ പോയി പറയണ്ട അവസ്ഥയാണ്.😑😑,57
1151542167334055936,2019-07-17 17:20:21,ഇടിവെട്ടി മഴ പെയ്യണുണ്ട്.ഒറ്റ ഇടിക്ക് കറന്‍റും പോയിട്ടുണ്ട്.,13
1151541057735122944,2019-07-17 17:15:57,എന്തൊക്കെയോ മിസ്സിങ് 😕,11
1151455661038788608,2019-07-17 11:36:37,ലൗ മാര്യേജ് ആണോന്നോ....  അല്ല! ഞങ്ങള്‍ തന്നെ അറേഞ്ചെയ്ത ഒരു അറേഞ്ച്ഡ് മാര്യേജാണിത്.,43
1151388003207528448,2019-07-17 07:07:46,എനിക്കിപഴേ എന്‍ഗേജ്ഡ് ആവണ്ടാന്നൊക്കെ തോന്നണു.😒,59
1151382505406074881,2019-07-17 06:45:55,ഇതിപൊ എല്ലാം വളരെപെട്ടെന്നായിപോയോന്നൊരു സംശ്യം.😑😑😑😑,45
1151363347234746368,2019-07-17 05:29:47,വയസായ എനിക്കെന്നാ ഒരു ലുക്കാന്നേ...😝😝😝😝,10
1151355954283237377,2019-07-17 05:00:25,ഈ ജീന്‍സിനെന്തിനാണ് ബാക്കിലും സിപ് എന്ന് എത്ര ആലോയ്ച്ചിട്ടും പിടികിട്ടണില്ല.,90
1151355142328877056,2019-07-17 04:57:11,Sex with me is like a good time to get a chance to win the game.😶 https://t.co/lbDMa4xsMt,19
1151053004931338240,2019-07-16 08:56:36,രണ്ടൂസം ലീവെട്ത്തപ്ലേക്ക് ഓഫീസിലിരിക്കുമ്പഴേ ഉറക്കം തൂങ്ങാന്‍ തുടങ്ങി....😑😑😑😑,17
1151022483832631297,2019-07-16 06:55:19,#SareeTwitter ട്രെന്‍ഡിന് ഫോട്ടോ ഇട്ടാ കോലേ തുണി ചുറ്റ്യ പോലെണ്ടെന്നും പറഞ്ഞ് കൊറെയെണ്ണം പുച്ഛിക്കാന്‍ വരും.,31
1150825708249214976,2019-07-15 17:53:24,നന്ദി പറഞ്ഞൊരു വഴിക്കായി ദൈവമേ,12
1150676522254000132,2019-07-15 08:00:36,ശ്ശെടാ ഇതിപൊ ആരാണ് 🙄🙄🙄🙄 https://t.co/D3jbGi24jb,11
1150669086717706240,2019-07-15 07:31:03,ഹിഹിഹി,5
1150660584305651713,2019-07-15 06:57:16,വീട്ടീപറഞ്ഞാ സമ്മതിക്ക്വോ അവര്‍ക്കിഷ്ടാവോന്നൊക്കെ സംസാരിച്ചോണ്ടിരുന്ന ഞങ്ങളിപൊ എന്‍ഗേജ്മെന്‍റ്ന് റിങെട്ക്കണ കാര്യൊ… https://t.co/c3BTxCC29P,85
1150334861778927616,2019-07-14 09:22:57,ഹയ്യോ വയ്യാണ്ടായേ...,14
1150315514566025216,2019-07-14 08:06:05,Taken💝!!! https://t.co/3iFUtYZQiJ,250
1150303470978600960,2019-07-14 07:18:13,കഥയില്‍ വേറൊരു ട്വിസ്റ്റുണ്ട്.ചെക്കന്‍ തിര്വോന്തരംകാരനാണ്.ശിഷ്ടകാലം തെക്ക് വടക്ക് അടിയും ആയി ജീവിക്കാ..🙊🙊🙊🙊,142
1150293307479564288,2019-07-14 06:37:50,ചായ അമ്മേനെക്കൊണ്ട് കൊട്പ്പിക്കാന്ന് പറഞ്ഞ് സെറ്റാക്കി അവസാന നിമിഷം അമ്മയെന്നെ തേച്ച് എന്‍റെ കയ്യീത്തന്നെ തന്ന്.ഞാ… https://t.co/9CP4HhCYxF,17
1150291930778968065,2019-07-14 06:32:22,സംസാരിക്കാന്‍ മോളീപൊക്കോന്ന് പറഞ്ഞപൊ ഞാന്‍ ചാടിക്കേറി പോയി..പാതി സ്റ്റെപ് കേറി തിരിഞ്ഞ് നോക്കീപൊ പുള്ളി വരണില്ല.അവ… https://t.co/kcbWttvfQa,80
1150277175905406976,2019-07-14 05:33:44,ഹമ്മേ കഴിഞ്ഞ്.,21
1150248571729399808,2019-07-14 03:40:04,അയ്യോ പേടിയാവുന്നേേേ,26
1150099592869904384,2019-07-13 17:48:05,ദൈവമേ ഗോസ്റ്റോ 🙄🙄🙄 https://t.co/hPhcu7c4dv,4
1150082172755177473,2019-07-13 16:38:52,നാളെ രാവിലെ ദ ഫസ്റ്റ് എവര്‍ ഒഫീഷ്യല്‍ പെണ്ണുകാണല്‍ അറ്റ് ഹോം ആണ്..😌😌😌,103
1150081224938967040,2019-07-13 16:35:06,ഇവരിതെല്ലാങ്കൂടെ എന്നെ കണ്‍ഫ്യൂഷനാക്കി.😑😑😑😑,7
1149693279169998848,2019-07-12 14:53:32,പ്ലീസ് ഗിമ്മീ സം പെണ്ണുകാണല്‍ ടിപ്സ്....,15
1149478340203438081,2019-07-12 00:39:27,വളരെ അണെക്സ്പെക്റ്റഡായിട്ട് കറക്ട് സമയത്ത് കോഴിക്കോട് ലാന്‍ഡെയ്ത്. എസ്.ഐ ഡിഡിറ്റ്‌.😎😎😎😎,12
1149329064445923328,2019-07-11 14:46:17,ഫ്രന്‍സൊക്കെ ഓരോരുത്തരായിട്ട് വിളിച്ച് ചോദിച്ച് തുടങ്ങി ബസ്ന് കുഴപ്പൊന്നൂല്ലല്ലോന്ന്...😑😑😒,13
1149325690761666560,2019-07-11 14:32:52,ബസ് ഇപൊ എടുക്കുമെന്ന പ്രതീക്ഷയോടെ.. മഞ്ഞു ഒപ്പ്. https://t.co/v87p9skGjT,17
1149322263964946434,2019-07-11 14:19:15,വണ്ടിയെട്ക്ക് ചേട്ടാ...ഇപഴേ ലേറ്റായാ പിന്നെ വഴീലെങ്ങാനും നിന്ന്പോയാ പിന്നേം ലേറ്റാവും.,26
1149268347814477824,2019-07-11 10:45:01,ഓ മ്മടെ  ജിമിക്കി ആണല്ലേ ഈ ജുംക.,6
1149210835488669696,2019-07-11 06:56:29,അഥവാ എന്തേലും പ്രശ്നം വന്നാലോന്ന് കര്തി ഫ്രൈഡേ ലീവെട്ത്ത് ഇന്നെന്നെ പോവാന്ന്വച്ച്.നമ്മള്‍ റിസ്കെട്ക്കര്തല്ലോ...,12
1149209251702661121,2019-07-11 06:50:11,ഞാനിന്ന് വൈകിട്ട് നാട്ടീപ്പോവ്വാണ്.,51
1148838389208141825,2019-07-10 06:16:31,ബൈദവേ ഇറ്റ് വാസ് നൈസ് മീറ്റ്ങ് മിസ്റ്റര്‍ മമ്മദു 😊,38
1148539977543761920,2019-07-09 10:30:44,ശ്ശെടാ കണ്ണാണോ ഇപ ട്രെന്‍ഡിങ്...,6
1148463117103316992,2019-07-09 05:25:19,ഓഡീസിലെ മോണിറ്ററിങ് മെഷീനില്‍ ഇപൊ വേള്‍ഡ് കപ് ഓടിക്കൊണ്ടിരിക്കുവാണ്.ആരേലും കണ്ടോണ്ട് വന്നാ മൊത്തം പേര്‍ടേം പണി പോവാന്‍ ചാന്‍സൊണ്ട്.,43
1146857792659046401,2019-07-04 19:06:20,ഹ്വോ പരട്ട ഞഞ്ഞാമുഞ്ഞ 😬😬😬😬,5
1146855395685568512,2019-07-04 18:56:48,എന്താണാര്‍ക്കും ഒരു വിശ്വാസം ഇല്ലാത്തപോലെ...😝😝😝😝,21
1146843284867670017,2019-07-04 18:08:41,യെസ് ഗൈസ്...ഐ തിങ്ക് അയാമിന്‍ ലൗ 😌😌😌,91
1146801508370927618,2019-07-04 15:22:40,ആ പിഞ്ച് പൈതലായ അമേരിക്ക ബാലവിവാഹം ചെയ്യാമ്പോവ്വാന്ന്.പോയ് കേസ് കൊട്ക്കണം.,14
1146798955415527424,2019-07-04 15:12:32,നീന്തല്‍ പഠിക്കുന്നതിന്‍റെ ആവശ്യകതയെക്കുറിച്ച് നിങ്ങടെ അഭിപ്രായം എന്താണ്,55
1146786760434704385,2019-07-04 14:24:04,ഹയ്യോ നിപ്പ വന്ന് ഫോളോ ചെയ്യുന്ന്,13
1146728318458195968,2019-07-04 10:31:50,ഊള ന്യൂഡും ചോയ്ച്ച് ഡിയമ്മീ വന്നിട്ടൊണ്ട്.,24
1146725589534908416,2019-07-04 10:21:00,ഇതേ അവസ്ഥ എനിക്കൂണ്ടായിട്ടുണ്ട്.ഞാന്‍ സ്പോട്ടില്‍ ഗ്ലാസിലെ വെള്ളം കുടിച്ച് തീര്‍ത്തിട്ട് പായസം അതിലോട്ടൊഴിച്ചോളാന്‍… https://t.co/QxDR08Jmkh,1
1146448553390178304,2019-07-03 16:00:09,ക്യാ തും ഹോ...ക്യാ തും ഹോ വഹീ....😌😌😌 #np,11
1145923134970662913,2019-07-02 05:12:20,എന്നേം വിളിച് കോൺഫറൻസ് കാൾ ഇട്ടിട്ട് അവിടുന്നും ഇവിടുന്നും തെലുഗു സംസാരിക്കുന്ന്.ഞാന്‍ വായും പൊളിച്ചിരിക്കുന്നു.😕😕😕,24
